id,nume,post,iesiri_din_poarta,plonjari,goluri_primite,minute_jucate,boxari,parade,pase_gol,sanse_create,goluri,precizie_pase,suturi,suturi_blocate,precizie_suturi,centrari,pase_cheie,mingi_profunzime,pase,dueluri_aeriene_pierdute,dueluri_aeriene_castigate,degajari,deposedat,driblinguri_incercate,driblinguri_reusite,dueluri_pierdute,dueluri_castigate,faulturi,interceptii,recuperari,deposedari_incercate,deposedari_reusite,faultat,cartonase_galbene,cartonase_rosii,rating
178765,Davy Pröpper,mijlocas,0,0,0,90,0,0,0,0,0,80,1,0,100,2,1,4,64,1,4,1,1,1,1,9,7,3,3,5,2,1,0,0,0,6.9
318615,Leandro Trossard,atacant,0,0,0,85,0,0,0,0,1,69,4,1,25,1,0,3,26,0,0,0,2,2,1,4,3,1,0,2,1,1,1,0,0,7.4
35523,Glenn Murray,atacant,0,0,0,74,0,0,0,1,0,67,1,0,0,0,1,0,15,5,4,0,2,2,0,13,7,2,0,4,1,0,2,0,0,5.6
239219,Mateo Kovacic,mijlocas,0,0,0,19,0,0,0,0,0,67,0,0,0,0,0,1,9,0,0,0,1,1,1,3,1,0,1,4,0,0,0,0,0,5.8
749661,Tammy Abraham,atacant,0,0,0,29,0,0,0,0,0,88,2,0,0,0,1,1,8,4,2,0,0,0,0,4,2,0,0,2,0,0,0,0,0,5.9
94086,Willian,atacant,0,0,0,19,0,0,0,0,0,73,1,0,0,2,0,1,11,0,1,0,0,0,0,1,3,0,0,1,1,1,1,0,0,6.2
317564,Kepa Arrizabalaga,portar,0,1,0,90,0,2,0,0,0,0,0,0,0,0,0,13,30,0,0,1,0,0,0,1,1,0,0,7,1,1,0,0,0,7.5
72541,César Azpilicueta,fundas,0,0,0,90,0,0,0,0,0,74,0,0,0,4,2,2,47,2,6,3,0,0,0,3,10,1,0,4,2,1,2,0,0,7.2
449232,Andreas Christensen,fundas,0,0,0,90,0,0,0,0,0,81,0,0,0,0,0,4,32,1,0,8,0,0,0,1,3,0,2,6,2,1,1,0,0,7
281207,Kurt Zouma,fundas,0,0,0,90,0,0,0,0,0,84,2,0,50,0,0,5,49,0,2,3,0,3,1,3,3,0,2,8,0,0,0,0,0,6.8
267371,Emerson,fundas,0,0,0,90,0,0,0,0,0,74,0,0,0,3,1,5,66,0,2,2,2,2,2,3,14,1,1,9,6,3,4,0,0,7.8
319300,N'Golo Kanté,mijlocas,0,0,0,90,0,0,0,0,0,80,1,1,0,1,1,3,54,0,0,3,2,1,1,5,5,1,1,8,3,1,1,0,0,6.7
282775,Jorginho,mijlocas,0,0,0,71,0,0,0,0,0,76,1,0,0,0,0,7,46,1,1,0,0,2,1,6,4,2,1,5,2,1,0,1,0,6.3
150250,Pedro Rodriguez,atacant,0,0,0,90,0,0,0,0,0,82,1,0,0,3,2,3,34,0,0,0,4,2,1,8,6,2,0,7,3,1,2,0,0,6.3
750032,Mason Mount,mijlocas,0,0,0,90,0,0,0,0,1,84,5,1,60,5,1,1,32,1,2,1,6,1,1,9,8,1,2,6,3,2,2,0,0,7.8
688295,Christian Pulisic,atacant,0,0,0,71,0,0,0,0,0,86,0,0,0,2,0,0,21,1,2,0,5,7,2,13,7,1,0,3,2,2,1,0,0,5.7
46469,Olivier Giroud,atacant,0,0,0,61,0,0,0,1,0,80,1,0,100,0,3,0,15,3,5,2,0,0,0,4,5,0,0,1,0,0,0,0,0,7
603329,Mason Holgate,fundas,0,0,0,17,0,0,0,0,0,43,0,0,0,0,0,1,7,2,1,2,0,0,0,2,2,0,1,0,1,1,1,0,0,6.4
31013,Theo Walcott,mijlocas,0,0,0,27,0,0,0,0,0,50,0,0,0,1,0,0,4,1,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,5.8
747926,Moise Kean,atacant,0,0,0,18,0,0,0,0,0,100,2,0,0,0,0,0,5,2,1,0,2,3,2,5,4,0,0,2,0,0,1,0,0,6.1
303919,Jordan Pickford,portar,0,2,0,90,0,2,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7.2
77690,Seamus Coleman,fundas,0,0,0,90,0,0,0,0,0,58,1,0,0,1,0,8,31,0,1,4,2,5,4,4,5,1,0,6,0,0,0,1,0,7
290410,Michael Keane,fundas,0,0,0,90,0,0,0,0,0,79,0,0,0,0,0,3,34,7,6,9,1,0,0,9,7,1,0,6,1,1,0,0,0,6.8
496042,Yerry Mina,fundas,0,0,0,90,0,0,0,0,0,71,0,0,0,0,0,8,34,3,6,8,0,0,0,3,8,0,1,2,2,1,0,0,0,7.4
210111,Lucas Digne,fundas,0,0,0,73,0,0,1,0,0,77,3,1,33,6,2,3,22,0,2,6,1,1,1,4,6,2,0,4,3,3,0,0,0,8.2
445226,Jean-Philippe Gbamin,mijlocas,0,0,0,90,0,0,0,0,0,67,0,0,0,0,0,6,39,1,2,3,2,3,2,7,8,2,1,4,3,2,1,0,0,7.3
361770,André Gomes,mijlocas,0,0,0,90,0,0,0,0,0,83,0,0,0,0,2,2,36,2,0,0,2,3,2,9,5,1,0,11,2,1,1,1,0,6.8
654908,Richarlison,atacant,0,0,0,63,0,0,0,0,0,36,3,1,0,1,0,1,14,2,4,1,4,1,0,7,7,0,1,5,1,1,2,0,0,6.2
157729,Gylfi Sigurdsson,mijlocas,0,0,0,90,0,0,0,1,0,85,1,1,0,1,2,0,13,0,0,0,5,4,1,9,4,0,0,4,1,1,2,0,0,6
265116,Bernard,mijlocas,0,0,0,90,0,0,0,0,1,62,2,1,50,1,3,3,21,1,0,2,3,6,5,10,10,3,1,4,4,4,1,0,0,8.4
612150,Dominic Calvert-Lewin,atacant,0,0,0,72,0,0,0,0,0,36,0,0,0,0,0,0,11,6,5,0,0,2,1,7,9,1,1,3,2,1,1,0,0,6.9
37459,David Silva,mijlocas,0,0,0,12,0,0,0,0,0,75,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.8
576165,Gabriel Jesus,atacant,0,0,0,24,0,0,0,0,0,100,4,2,0,0,0,1,6,1,2,0,0,3,3,2,5,1,0,3,0,0,0,0,0,6.3
278343,Riyad Mahrez,atacant,0,0,0,10,0,0,0,0,0,88,0,0,0,1,0,0,8,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,5.5
363364,Ederson Moraes,portar,0,0,2,90,0,0,0,0,0,0,0,0,0,0,0,8,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.2
159833,Kyle Walker,fundas,0,0,0,90,0,0,0,0,0,86,0,0,0,3,2,5,73,1,1,1,1,3,2,3,5,0,0,5,2,2,0,0,0,7
174321,Nicolas Otamendi,fundas,0,0,0,90,0,0,0,0,0,94,2,1,50,0,1,3,78,1,6,4,0,0,0,3,6,3,1,4,0,0,0,0,0,6.6
411617,Aymeric Laporte,fundas,0,0,0,90,0,0,0,0,0,96,1,0,100,0,0,4,78,1,1,3,0,0,0,2,4,2,2,11,3,1,0,0,0,6.8
623621,Oleksandr Zinchenko,fundas,0,0,0,90,0,0,0,0,0,94,2,0,100,4,1,6,67,2,1,0,1,0,0,6,2,0,1,6,1,1,0,0,0,6.3
169200,Kevin De Bruyne,mijlocas,0,0,0,90,0,0,2,3,0,85,4,1,25,18,9,5,46,1,0,0,1,3,0,9,2,0,0,5,1,0,1,0,0,8.7
675088,Rodri,mijlocas,0,0,0,78,0,0,0,0,0,98,1,0,100,0,2,8,57,0,3,2,1,0,0,2,7,0,2,3,4,1,0,0,0,7.1
178818,Ilkay Gündogan,mijlocas,0,0,0,90,0,0,0,0,0,86,2,1,0,1,3,4,66,0,0,0,0,0,0,5,1,1,2,10,0,0,1,0,0,6.4
488139,Bernardo Silva,atacant,0,0,0,80,0,0,0,0,0,85,5,2,20,2,1,2,46,2,1,0,0,4,3,7,6,4,2,5,1,0,1,0,0,7.5
37412,Sergio Agüero,atacant,0,0,0,66,0,0,0,1,1,80,3,1,33,0,1,1,10,0,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,7
246575,Raheem Sterling,atacant,0,0,0,90,0,0,0,1,1,84,6,3,33,2,2,0,38,0,0,0,2,2,1,7,5,2,0,5,3,2,1,1,0,7.8
24229,Tim Krul,portar,0,2,0,90,0,3,0,0,0,0,0,0,0,0,0,15,36,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,6.6
956621,Max Aarons,fundas,0,0,0,90,0,0,0,1,0,88,1,1,0,1,1,2,56,0,0,1,0,0,0,2,3,2,0,3,0,0,3,1,0,6.8
202180,Grant Hanley,fundas,0,0,0,90,0,0,0,0,0,91,1,0,0,0,0,3,55,1,6,5,1,0,0,4,9,1,1,4,2,2,1,0,0,7.1
662936,Ben Godfrey,fundas,0,0,0,90,0,0,0,0,0,94,0,0,0,0,0,6,54,0,1,8,0,0,0,0,1,0,0,8,0,0,0,0,0,6.8
864983,Jamal Lewis,fundas,0,0,0,89,0,0,0,0,0,86,0,0,0,1,0,2,49,0,0,1,0,5,3,2,4,0,1,3,1,1,0,0,0,7.4
243828,Tom Trybull,mijlocas,0,0,0,87,0,0,0,0,0,94,1,0,0,0,1,5,70,2,4,1,0,0,0,5,9,1,2,4,5,4,1,0,0,7.8
212892,Moritz Leitner,mijlocas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,8,105,1,0,1,1,3,3,3,7,0,0,12,2,2,2,0,0,7.4
610184,Emiliano Buendia,atacant,0,0,0,90,0,0,0,0,0,83,1,1,0,11,4,4,60,0,0,0,5,3,2,8,4,1,0,3,1,0,1,0,0,6.7
189909,Marco Stiepermann,mijlocas,0,0,0,84,0,0,0,0,0,79,2,1,50,0,1,2,43,2,2,3,1,0,0,5,5,2,1,7,1,1,2,0,0,7.1
789593,Todd Cantwell,atacant,0,0,0,90,0,0,2,1,0,85,1,0,100,0,5,3,48,1,0,0,1,2,1,6,3,2,0,2,1,0,1,0,0,8.6
66578,Teemu Pukki,atacant,0,0,0,90,0,0,0,1,3,100,7,0,86,2,1,0,10,2,0,0,1,2,2,3,3,0,0,3,1,1,0,0,0,9.7
106954,Luke Freeman,mijlocas,0,0,0,61,0,0,0,0,0,75,1,1,0,3,1,3,20,0,1,1,2,2,0,11,3,3,3,3,1,1,1,1,0,5.9
509151,Oliver McBurnie,atacant,0,0,0,34,0,0,0,0,0,30,2,0,0,0,0,1,10,4,4,3,3,1,1,10,5,1,1,6,0,0,0,0,0,5.7
719330,Dean Henderson,portar,0,1,0,90,1,4,0,0,0,0,0,0,0,0,0,15,19,0,1,1,0,0,0,0,1,0,0,10,0,0,0,0,0,7.6
113772,Chris Basham,fundas,0,0,0,90,0,0,0,0,0,79,0,0,0,1,1,6,28,1,3,5,0,0,0,1,7,0,2,6,3,0,1,0,0,7.4
295062,John Egan,fundas,0,0,0,90,0,0,0,0,0,89,0,0,0,0,0,2,27,1,2,4,0,0,0,4,3,3,1,2,0,0,1,0,0,6.7
410364,Jack O'Connell,fundas,0,0,0,90,0,0,0,0,0,76,3,1,33,0,0,14,42,6,6,11,1,0,0,8,7,1,0,5,0,0,1,0,0,7.1
199494,George Baldock,mijlocas,0,0,0,90,0,0,0,0,0,81,0,0,0,6,0,3,26,3,3,6,0,4,2,9,8,4,2,3,2,1,1,1,0,7.2
429955,John Lundstram,mijlocas,0,0,0,90,0,0,0,1,1,88,2,0,50,2,1,7,43,0,1,4,1,2,0,6,5,1,2,6,4,2,0,1,0,8
210971,Oliver Norwood,mijlocas,0,0,0,90,0,0,0,0,0,82,1,1,0,5,5,16,50,0,0,0,0,0,0,1,5,1,1,7,2,1,3,0,0,7.8
97194,John Fleck,mijlocas,0,0,0,29,0,0,0,0,0,64,1,0,0,1,1,1,14,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,6.4
141576,Enda Stevens,mijlocas,0,0,0,90,0,0,0,0,0,78,1,1,0,1,1,5,40,2,0,1,0,5,4,6,8,2,1,6,4,3,0,0,0,7.6
31922,David McGoldrick,atacant,0,0,0,89,0,0,0,0,0,75,2,1,50,0,0,0,20,7,2,0,2,4,1,12,7,0,0,2,3,3,1,0,0,6.4
504085,Callum Robinson,atacant,0,0,0,56,0,0,0,0,0,77,2,1,0,2,0,0,13,2,0,0,1,1,0,4,2,0,0,2,1,0,1,0,0,6.1
862645,Moussa Djenepo,mijlocas,0,0,0,13,0,0,0,0,0,100,0,0,0,0,0,0,6,1,0,1,0,1,0,3,3,1,0,0,1,1,2,1,0,5.9
237563,Stuart Armstrong,mijlocas,0,0,0,22,0,0,0,0,0,88,0,0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,5.5
214426,Danny Ings,atacant,0,0,0,26,0,0,0,0,1,100,4,1,25,1,0,0,3,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,6.8
760746,Angus Gunn,portar,0,3,0,90,0,4,0,0,0,0,0,0,0,0,0,19,19,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,6.3
490868,Jan Bednarek,fundas,0,0,0,90,0,0,0,0,0,77,0,0,0,0,0,7,30,1,1,6,0,0,0,3,2,1,3,6,1,0,0,0,0,5
72665,Maya Yoshida,fundas,0,0,0,90,0,0,0,0,0,70,2,0,50,0,0,10,30,1,2,4,0,0,0,2,3,0,0,3,1,1,0,0,0,6.1
205893,Jannik Vestergaard,fundas,0,0,0,90,0,0,0,0,0,55,0,0,0,1,1,7,22,0,4,7,0,0,0,1,4,0,2,5,0,0,0,0,0,6.4
789596,Yan Valery,fundas,0,0,0,90,0,0,0,1,0,68,1,1,0,3,1,6,31,2,1,4,3,2,2,5,6,0,1,7,3,0,0,0,0,6.5
279490,James Ward-Prowse,mijlocas,0,0,0,90,0,0,0,1,0,52,0,0,0,6,2,3,27,3,3,1,2,1,1,7,6,1,2,8,1,1,1,0,0,6.4
212470,Oriol Romeu,mijlocas,0,0,0,64,0,0,0,1,0,65,0,0,0,1,1,4,23,1,0,0,0,0,0,5,5,3,1,6,5,3,0,1,0,6.6
266523,Pierre-Emile Højbjerg,mijlocas,0,0,0,90,0,0,0,0,0,71,3,2,33,2,0,9,41,0,0,2,0,2,2,4,4,2,0,4,2,1,0,0,0,6.6
46010,Ryan Bertrand,fundas,0,0,0,77,0,0,0,0,0,55,0,0,0,3,0,5,22,4,1,0,0,0,0,4,1,0,0,3,0,0,0,0,0,5.6
599353,Che Adams,atacant,0,0,0,68,0,0,0,1,0,62,2,0,0,2,1,0,13,3,1,1,1,2,2,4,4,0,0,3,0,0,1,0,0,6.4
201664,Nathan Redmond,mijlocas,0,0,0,90,0,0,0,0,0,71,2,0,0,0,2,3,21,1,1,0,0,2,2,3,4,1,1,2,1,1,0,0,0,7
493647,Adama Traoré,atacant,0,0,0,45,0,0,0,0,0,81,1,0,0,4,1,1,16,1,0,0,0,5,3,4,5,1,0,1,0,0,2,0,0,6.4
40604,Rui Patricio,portar,0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7.2
72417,Ryan Bennett,fundas,0,0,0,90,0,0,0,0,0,81,0,0,0,1,0,3,31,1,2,5,0,0,0,3,2,1,0,6,0,0,0,1,0,6.3
247761,Conor Coady,fundas,0,0,0,90,0,0,0,0,0,58,0,0,0,0,0,13,31,0,0,4,0,0,0,2,4,2,1,10,4,2,0,0,0,7.2
246331,Willy Boly,fundas,0,0,0,90,0,0,0,0,0,81,0,0,0,0,0,7,31,1,2,2,0,0,0,3,6,1,2,5,4,1,0,0,0,6.8
239920,Matt Doherty,mijlocas,0,0,0,45,0,0,0,0,0,81,0,0,0,1,0,2,16,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,5.6
424129,Leander Dendoncker,mijlocas,0,0,0,90,0,0,0,0,0,76,1,0,0,0,0,1,29,4,3,0,2,0,0,8,4,1,1,7,1,0,0,0,0,5.6
37549,Joao Moutinho,mijlocas,0,0,0,90,0,0,1,0,0,79,0,0,0,4,3,4,47,0,1,0,1,1,1,4,7,2,1,6,3,3,2,0,0,7.9
534684,Ruben Neves,mijlocas,0,0,0,90,0,0,0,0,1,70,1,0,100,0,0,10,47,2,1,2,1,0,0,6,3,3,3,10,2,0,0,1,0,7.5
360918,Jonny,mijlocas,0,0,0,90,0,0,0,0,0,87,1,0,100,0,0,2,30,0,1,0,2,1,1,5,3,2,5,2,1,1,0,0,0,6.6
292313,Raul Jiménez,atacant,0,0,0,89,0,0,0,0,0,91,2,1,0,1,0,1,22,6,0,1,1,6,4,11,5,1,0,2,1,1,0,0,0,6.5
570461,Diogo Jota,atacant,0,0,0,86,0,0,0,0,0,83,0,0,0,1,1,2,24,2,0,0,4,6,0,15,3,2,1,4,1,1,2,0,0,5.1
562267,Anwar El-Ghazi,atacant,0,0,0,13,0,0,0,1,1,100,2,0,100,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,7.5
24155,Tom Heaton,portar,0,0,0,90,1,1,0,0,0,0,0,0,0,0,0,24,33,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,7.1
612747,Frédéric Guilbert,fundas,0,0,0,90,0,0,0,0,0,75,1,0,0,2,0,9,24,2,2,2,0,1,1,3,6,1,3,3,1,1,2,1,0,7.4
294254,Björn Engels,fundas,0,0,0,90,0,0,0,0,0,82,0,0,0,0,0,9,34,2,3,6,0,0,0,3,5,0,0,4,1,1,1,0,0,7.2
419664,Tyrone Mings,fundas,0,0,0,90,0,0,0,0,0,59,0,0,0,0,0,16,39,4,3,9,0,1,1,4,5,0,0,5,1,1,0,0,0,7.3
102356,Neil Taylor,fundas,0,0,0,90,0,0,0,0,0,57,0,0,0,2,0,6,21,2,1,3,0,0,0,3,2,0,3,3,0,0,1,0,0,6.9
787350,Douglas Luiz,mijlocas,0,0,0,90,0,0,0,0,0,67,0,0,0,0,0,5,21,2,1,2,2,0,0,7,7,1,1,8,3,1,3,0,0,6.8
356406,John McGinn,mijlocas,0,0,0,90,0,0,1,1,0,82,0,0,0,1,1,6,28,2,0,0,2,2,2,8,9,1,2,6,3,1,4,0,0,7.9
312765,Jack Grealish,atacant,0,0,0,90,0,0,0,0,0,88,2,1,0,0,1,6,41,0,0,0,2,2,2,6,5,0,1,8,1,1,2,0,0,7
244563,Jota,atacant,0,0,0,77,0,0,1,1,0,83,0,0,0,0,2,5,23,1,0,0,2,4,4,7,6,3,1,7,1,0,1,0,0,7.7
513492,Trezeguet,atacant,0,0,0,86,0,0,0,0,0,62,0,0,0,1,1,0,13,6,3,2,1,4,0,15,4,3,2,2,0,0,1,1,0,5.8
656562,Wesley,atacant,0,0,0,90,0,0,0,1,1,80,2,1,50,1,2,3,20,6,2,0,1,2,0,9,4,1,0,3,1,0,1,0,0,7.4
494417,Harry Wilson,mijlocas,0,0,0,53,0,0,0,1,1,54,2,1,50,3,2,1,13,0,0,0,1,0,0,2,2,0,0,5,0,0,2,0,0,7.1
280653,Jordon Ibe,mijlocas,0,0,0,22,0,0,0,0,0,50,0,0,0,1,0,0,2,0,0,0,0,2,1,1,2,0,0,1,0,0,1,0,0,5.9
591734,Dominic Solanke,atacant,0,0,0,21,0,0,0,0,0,25,3,0,67,0,0,0,4,1,4,0,0,0,0,2,5,0,0,2,0,0,1,0,0,6
746395,Aaron Ramsdale,portar,0,2,0,90,0,2,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5
160447,Adam Smith,fundas,0,0,0,68,0,0,0,0,0,75,1,0,100,0,0,2,12,0,0,1,0,1,0,1,1,0,0,4,0,0,1,0,0,5.3
819762,Chris Mepham,fundas,0,0,0,90,0,0,0,0,0,91,0,0,0,1,0,4,22,0,1,6,0,1,0,2,3,1,2,6,2,2,0,0,0,6
156013,Steve Cook,fundas,0,0,0,90,0,0,0,0,0,64,0,0,0,0,1,5,25,1,3,7,0,1,1,1,4,0,0,5,0,0,0,0,0,5.9
417068,Nathan Aké,fundas,0,0,0,90,0,0,0,0,0,92,2,0,50,0,0,1,24,0,0,3,0,1,1,2,3,0,6,6,0,0,2,0,0,6.2
68237,Charlie Daniels,fundas,0,0,0,37,0,0,0,0,0,56,0,0,0,1,0,4,9,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,5.5
185236,Joshua King,atacant,0,0,0,90,0,0,0,0,0,65,1,0,100,1,1,0,17,2,3,0,4,4,2,9,10,1,0,4,4,2,1,0,0,6.3
466672,Jefferson Lerma,mijlocas,0,0,0,90,0,0,0,0,0,75,0,0,0,0,0,8,36,0,0,0,1,1,1,4,2,2,3,10,0,0,1,1,0,6.1
532743,Philip Billing,mijlocas,0,0,0,90,0,0,0,0,0,81,0,0,0,1,0,4,27,3,2,2,1,0,0,7,4,2,3,9,2,1,0,0,0,6
230916,Ryan Fraser,mijlocas,0,0,0,90,0,0,0,0,0,79,0,0,0,6,0,2,24,1,1,3,0,1,0,2,3,0,2,2,0,0,2,0,0,6.5
184321,Callum Wilson,atacant,0,0,0,69,0,0,0,0,0,75,1,0,100,1,2,0,4,8,1,0,1,1,0,11,3,1,0,0,0,0,2,0,0,5.5
167008,Pascal Gross,mijlocas,0,0,0,12,0,0,0,0,0,78,0,0,0,1,1,3,18,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,5.9
35523,Glenn Murray,atacant,0,0,0,16,0,0,0,1,0,75,1,0,0,1,1,0,4,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5.8
289441,Jürgen Locadia,atacant,0,0,0,22,0,0,0,0,0,25,1,0,0,0,0,0,4,0,2,0,2,0,0,2,3,0,0,0,0,0,1,0,0,6
185644,Mathew Ryan,portar,0,1,2,90,0,2,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5.2
174325,Shane Duffy,fundas,0,0,0,90,0,0,0,0,0,73,0,0,0,0,0,8,52,2,6,1,0,0,0,6,8,1,4,7,1,1,1,0,0,6.4
201690,Lewis Dunk,fundas,0,0,0,90,0,0,0,0,0,82,0,0,0,0,0,9,45,1,2,4,1,0,0,3,7,1,2,11,4,1,1,0,0,6.2
188058,Daniel Burn,fundas,0,0,0,90,0,0,0,0,0,73,0,0,0,2,1,7,49,2,5,3,1,1,0,5,6,1,2,7,0,0,1,0,0,6.2
213688,Martin Montoya,fundas,0,0,0,90,0,0,0,0,0,69,1,0,0,1,0,5,39,0,1,0,0,1,1,1,6,1,4,8,2,1,2,1,0,6.8
178765,Davy Pröpper,mijlocas,0,0,0,90,0,0,0,0,0,78,2,0,50,1,0,6,37,0,0,1,0,3,2,3,6,1,1,3,3,2,1,0,0,6.9
62336,Dale Stephens,mijlocas,0,0,0,78,0,0,0,0,0,85,0,0,0,1,0,8,46,2,0,0,0,0,0,5,2,0,1,12,2,2,0,0,0,5.9
416850,Solly March,mijlocas,0,0,0,68,0,0,0,0,0,84,2,0,50,5,1,2,25,0,1,1,1,3,2,2,5,0,1,3,2,2,0,0,0,6.9
391064,Neal Maupay,atacant,0,0,0,74,0,0,0,0,0,69,4,3,25,0,1,0,13,3,5,0,3,3,1,9,8,0,0,1,1,1,1,0,0,5.9
318615,Leandro Trossard,atacant,0,0,0,90,0,0,0,0,0,77,1,0,0,6,7,2,30,4,0,0,1,3,3,7,4,1,0,4,1,0,0,0,0,6.9
599425,Florin Andone,atacant,0,0,0,30,0,0,0,0,0,50,0,0,0,0,0,0,4,1,1,0,1,4,1,7,4,2,0,3,0,0,2,0,1,4.4
196386,Alex Oxlade-Chamberlain,mijlocas,0,0,0,13,0,0,0,0,0,75,0,0,0,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
38807,James Milner,mijlocas,0,0,0,21,0,0,0,0,0,72,0,0,0,0,0,3,18,0,0,0,1,0,0,1,1,0,1,5,1,1,0,0,0,6.2
169756,Adrian,portar,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,8,22,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6.4
760712,Trent Alexander-Arnold,fundas,0,0,0,90,0,0,1,1,0,80,3,3,0,13,6,8,70,0,0,2,1,1,0,3,1,0,0,6,1,1,0,0,0,8.2
171698,Joel Matip,fundas,0,0,0,90,0,0,0,0,1,75,1,0,100,0,1,6,40,0,4,1,0,0,0,0,7,0,3,5,3,3,0,0,0,8.4
209405,Virgil van Dijk,fundas,0,0,0,90,0,0,0,0,0,93,1,1,0,0,0,2,29,0,0,2,0,0,0,1,0,1,0,5,0,0,0,0,0,6.5
357880,Andrew Robertson,fundas,0,0,0,90,0,0,0,1,0,93,3,1,0,10,3,5,69,2,0,1,0,2,2,11,5,3,1,5,3,1,0,0,0,7.2
156008,Jordan Henderson,mijlocas,0,0,0,90,0,0,0,0,0,83,1,1,0,3,0,7,52,0,1,3,0,0,0,3,6,2,1,4,5,3,0,0,0,7.2
359188,Fabinho,mijlocas,0,0,0,90,0,0,1,1,0,93,0,0,0,1,4,10,70,0,0,0,0,1,1,2,4,1,0,6,2,2,1,1,0,8.4
108038,Georginio Wijnaldum,mijlocas,0,0,0,69,0,0,0,0,0,98,2,1,0,0,0,1,58,1,0,0,2,3,1,5,2,0,2,6,1,1,0,0,0,6.9
292462,Mohamed Salah,atacant,0,0,0,90,0,0,0,2,2,73,5,1,40,0,1,0,40,1,1,0,2,4,3,5,6,0,0,4,1,0,1,0,0,9.2
242709,Roberto Firmino,atacant,0,0,0,86,0,0,0,0,0,80,6,2,17,0,0,0,44,2,0,0,0,4,2,5,4,0,0,5,2,1,0,0,0,7.2
303339,Sadio Mané,atacant,0,0,0,77,0,0,0,0,0,92,3,0,33,0,4,2,36,2,1,0,4,0,0,7,9,1,1,3,6,4,2,0,0,7.8
23354,Ashley Young,fundas,0,0,0,56,0,0,0,0,0,96,2,0,0,8,5,5,45,0,0,0,1,2,1,6,3,1,0,7,0,0,2,0,0,6.6
950473,Mason Greenwood,atacant,0,0,0,34,0,0,0,0,0,100,0,0,0,0,0,0,7,1,0,0,2,1,1,4,1,0,0,3,0,0,0,0,0,5.3
182917,David De Gea,portar,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,5.2
760320,Aaron Wan-Bissaka,fundas,0,0,0,90,0,0,0,0,0,87,0,0,0,3,1,4,60,2,1,2,2,0,0,6,2,1,0,5,1,0,0,1,0,5.6
258269,Victor Nilsson Lindelöf,fundas,0,0,0,90,0,0,0,0,0,88,0,0,0,0,0,4,90,3,5,1,0,0,0,3,7,0,1,6,2,0,0,0,0,6.2
255610,Harry Maguire,fundas,0,0,0,90,0,0,0,1,0,85,1,0,100,2,1,11,81,1,7,3,0,0,0,1,7,0,1,5,0,0,0,0,0,6.7
362694,Luke Shaw,fundas,0,0,0,34,0,0,0,0,0,93,1,0,0,2,2,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1
248453,Paul Pogba,mijlocas,0,0,0,90,0,0,0,0,0,81,4,1,0,0,2,11,84,1,5,0,4,3,1,11,10,2,0,8,4,3,0,0,0,6.2
843099,Scott McTominay,mijlocas,0,0,0,85,0,0,0,0,0,84,3,1,0,0,1,5,58,2,3,0,2,0,0,6,6,1,2,7,0,0,3,0,0,6.9
717176,Daniel James,atacant,0,0,0,90,0,0,0,0,1,79,4,2,25,5,0,3,29,2,0,0,1,3,0,7,3,1,1,1,0,0,3,1,0,6.7
299215,Jesse Lingard,mijlocas,0,0,0,56,0,0,0,0,0,88,0,0,0,3,1,1,17,0,0,0,2,0,0,3,5,1,0,1,2,1,3,0,0,6.1
696365,Marcus Rashford,atacant,0,0,0,90,0,0,0,0,0,71,4,0,25,4,1,2,35,0,0,0,0,4,3,1,5,0,1,1,0,0,2,0,0,6.9
